nodegoat ID,Object ID,Name,Region,[GPS Location] Geometry
ngJQ4J98vLAB9KgFtK073ygGkKX,12150549,Rhodos,Aegean Islands,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[28.221130371093746, 36.45221769643571], [28.195037841796875, 36.436751611390264], [28.17306518554687, 36.4223874864237], [28.149719238281243, 36.4223874864237], [28.108520507812496, 36.410231151040215], [28.057708740234375, 36.39696752441776], [28.01651000976563, 36.379279167407965], [27.97531127929687, 36.366010258936925], [27.94647216796875, 36.34942094089192], [27.912139892578125, 36.34057185894721], [27.879180908203125, 36.32618995618608], [27.85858154296875, 36.30073854794736], [27.8118896484375, 36.27860013544234], [27.799530029296875, 36.255348043040904], [27.77755737304688, 36.23319675732526], [27.770690917968754, 36.19884985954492], [27.745971679687496, 36.18887535558557], [27.71026611328125, 36.16892253622743], [27.6800537109375, 36.153400163891945], [27.691040039062504, 36.14896463588831], [27.700653076171875, 36.130110843400146], [27.714385986328125, 36.11236195924294], [27.73773193359375, 36.107924111286465], [27.75970458984374, 36.09017021216552], [27.754211425781246, 36.04798862759408], [27.739105224609375, 36.00467348670187], [27.7349853515625, 35.97356075349624], [27.715759277343746, 35.951329861522666], [27.726745605468743, 35.930204718146754], [27.739105224609375, 35.9146352101371], [27.755584716796875, 35.902399875143615], [27.787170410156246, 35.891275201659134], [27.80364990234375, 35.90017506551962], [27.828369140625, 35.913522985137384], [27.850341796875004, 35.92464453144099], [27.879180908203125, 35.94799468798152], [27.89566040039062, 35.968003617226884], [27.906646728515625, 35.991340960635405], [27.92312622070313, 36.02133597448135], [27.94784545898437, 36.039105412048464], [27.97393798828125, 36.0513195750255], [28.011016845703125, 36.06575205170711], [28.03024291992188, 36.071302299422406], [28.048095703124996, 36.06908224732973], [28.05908203125, 36.061311571582486], [28.074188232421875, 36.053540128339755], [28.07968139648437, 36.05798104702501], [28.07281494140625, 36.07685215551436], [28.086547851562496, 36.0857311106239], [28.09341430664062, 36.09349937380574], [28.07830810546875, 36.107924111286465], [28.0645751953125, 36.12678323326426], [28.086547851562496, 36.155617833818525], [28.104400634765625, 36.17557404062257], [28.12362670898438, 36.18555023858626], [28.1304931640625, 36.18998369654791], [28.14697265625, 36.20549882293361], [28.155212402343754, 36.217687122250574], [28.164825439453125, 36.234304470709226], [28.17169189453125, 36.24316561280259], [28.1744384765625, 36.25202575042051], [28.1744384765625, 36.28081425933677], [28.19229125976562, 36.31401858021655], [28.2183837890625, 36.33614694088851], [28.221130371093746, 36.358269017192455], [28.236236572265625, 36.3693276982337], [28.2513427734375, 36.39033486213649], [28.236236572265625, 36.40249431065168], [28.23348999023437, 36.41907231092499], [28.23760986328125, 36.43343704922667], [28.234863281250004, 36.44227556709968], [28.221130371093746, 36.45221769643571]]]}]}"
ngKR5W08wKhC2LhKuLj82zhHlKY,12150550,Rome,Central Italy,"{""type"": ""Point"", ""coordinates"": [12.486137, 41.891775]}"
ngMT5Y28yMDEzNjAwMV0ybjdnNg,12150552,Skepsis,Troad,"{""type"": ""Point"", ""coordinates"": [26.688003000000002, 39.82554]}"
ngOV5A48aPlG6PlAyOX2zdlfpOi,12150554,Syrakus,Sicily,"{""type"": ""Point"", ""coordinates"": [15.276704868099998, 37.06940277581]}"
ngQX5C68cRXI6RnQaRZ49fnlrQE,12150556,Thebes - Thiva,Boiotia,"{""type"": ""Point"", ""coordinates"": [23.317577, 38.319156]}"
ngRY5D78dSIJ7SolbRq51goqsSl,12150557,Tingentera,Continental Europe,"{""type"": ""Point"", ""coordinates"": [-5.447744, 36.129768]}"
ngSZ5E88eSfKeTpKcTL60hpPtSG,12150558,Troezen,Peloponnese,"{""type"": ""Point"", ""coordinates"": [23.362444, 37.496395]}"
ngTA5B98fTgL2UqBdUM72iqsuTn,12150559,Tyre,Levant,"{""type"": ""Point"", ""coordinates"": [35.2038435, 33.2698475]}"
ngGN9e88sGXYrHdYqHP6rvdfhGa,12155698,Thourioi,Calabria,"{""type"": ""Point"", ""coordinates"": [16.490886, 39.715694]}"
ngLS7X78xNCD0MiHvME5vaiYmNZ,12217877,Burgaz,Ionia,"{""type"": ""Point"", ""coordinates"": [26.730833, 38.373889]}"
ngMT7Y88yNzE0NjUwNl68bjlnNg,12217878,Kekliktepe Kavcıhacı,Ionia,"{""type"": ""Point"", ""coordinates"": [26.803056, 38.331389]}"
ngNU7d98zOUFzOkNxNW79ckOoOh,12217879,Sögüt,Ionia,"{""type"": ""Point"", ""coordinates"": [26.63135847729831, 38.23329825104661]}"
ngOV8e08aPFGzPlSyP180dlBpPC,12217880,Binkonutlar,Ionia,"{""type"": ""Point"", ""coordinates"": [26.769722000000005, 38.333611]}"
ngPW8f18bPcHzQmHzQI9cemCqQD,12217881,Yuvaca,Ionia,"{""type"": ""Point"", ""coordinates"": [26.707221999999998, 38.384167]}"
ngQX8g28cQnI5RnMaRZ07fnlrRE,12217882,Yuvaca - Necropolis,Ionia,"{""type"": ""Point"", ""coordinates"": [26.705, 38.386111]}"
ngRY8h38dRYJ5SoVbRq1bgoSsSl,12217883,Teos - Necropolis West,Ionia,"{""type"": ""Point"", ""coordinates"": [26.77702, 38.17401]}"
ngSZ8q48eTZK7TpScSr2chpntUG,12217884,Çiftliktepe,Ionia,"{""type"": ""Point"", ""coordinates"": [26.755278, 38.367222]}"
ngTA8r58fUKL7UqFdUM35iqCuTn,12217885,Uzunada,Ionia,"{""type"": ""Point"", ""coordinates"": [26.7129884639943, 38.502993922807825]}"
ngUB8s68gUhM0VrYeUt48jrZvUI,12217886,Limantepe - Klazomenai,Ionia,"{""type"": ""Point"", ""coordinates"": [26.774999999999995, 38.363]}"
ngXE8v98jZOP1YurhYG7kmusyZL,12217889,Kılıçpınarı 2,Ionia,"{""type"": ""Point"", ""coordinates"": [26.785833000000004, 38.2375]}"
ngYF9w08kZlQ2ZvMiYH80nvNzAM,12217890,Dönemtepe,Ionia,"{""type"": ""Point"", ""coordinates"": [26.975402529823896, 38.22770156426075]}"
ngZG9x18lAwR2AwZjZ295owqaAt,12217891,Beyler Cult Cave,Ionia,"{""type"": ""Point"", ""coordinates"": [26.936111, 38.226944]}"
ngAH9u28mBnSmBxMkBz0kpxvbCO,12217892,Çakmaka,Ionia,"{""type"": ""Point"", ""coordinates"": [26.501111, 38.192222]}"
ngBI9v38nCyTmCyvlBa1mqyUcCv,12217893,Helvacılar,Ionia,"{""type"": ""Point"", ""coordinates"": [26.758056, 38.288333]}"
ngCJ9w48oDJUnDzUmDV24rzHdEQ,12217894,Kazankaya,Ionia,"{""type"": ""Point"", ""coordinates"": [26.610556, 38.272778]}"
ngDK9x58pEUVnEaDnFW37saQeFR,12217895,Gödence Bağlık,Ionia,"{""type"": ""Point"", ""coordinates"": [26.931389, 38.27]}"
ngEL9c68qEbWpFbEoEX49tbRfES,12217896,Teos T1 Tumulus,Ionia,"{""type"": ""Point"", ""coordinates"": [26.8041, 38.2044]}"
ngFM9d78rFMXpGcNpGO5pucGgGz,12217897,Teos T2 Tumulus,Ionia,"{""type"": ""Point"", ""coordinates"": [26.8116, 38.1847]}"
ngGN9a88sINY3HdCqGP62vdbhIU,12217898,Teos - Necropolis Tumulus,Ionia,"{""type"": ""Point"", ""coordinates"": [26.8094, 38.1744]}"
ngHO9b98tJOZrIefrJQ74weciJV,12217899,Teos T3 Tumulus,Ionia,"{""type"": ""Point"", ""coordinates"": [26.823799999999995, 38.1427]}"
ngMT0E08yMjEyNjEwN185bjBnMA,12217900,Teos T4 Tumulus,Ionia,"{""type"": ""Point"", ""coordinates"": [26.8316, 38.1369]}"
ngNU0F18zNUF5OkZxN296ckAoNB,12217901,Yarentepe,Ionia,"{""type"": ""Point"", ""coordinates"": [26.750833, 38.259444]}"
ngOV0G28aOFG5PlmyPn0bdlXpPi,12217902,Birgitepe,Ionia,"{""type"": ""Point"", ""coordinates"": [26.557401137356635, 38.30671094249127]}"
ngPW0n38bQcHbQmDzQo1bemUqAD,12217903,Karakuma,Ionia,"{""type"": ""Point"", ""coordinates"": [26.57705, 38.3547]}"
ngQX0k48cSHI9RnkaR528fnlrBE,12217904,Airai,Ionia,"{""type"": ""Point"", ""coordinates"": [26.68674137116718, 38.20524610614508]}"
ngRY0J58dSoJdSoJbTA39goSsRl,12217905,Posköy,Ionia,"{""type"": ""Point"", ""coordinates"": [26.507987078861092, 38.266440336088586]}"
ngSZ0K68eTZKcTpicUL46hpLtSm,12217906,Posköy K,Ionia,"{""type"": ""Point"", ""coordinates"": [26.499272580662833, 38.2702110618058]}"
ngTA0L78fTgL0UqTdT85giqMuTn,12217907,Gerigölü CD,Ionia,"{""type"": ""Point"", ""coordinates"": [26.59369, 38.35123]}"
ngUB0M88gUrM0VrCeV969jrHvVI,12217908,Barbaros Prehistoric Mound,Ionia,"{""type"": ""Point"", ""coordinates"": [26.564066565722115, 38.32537358457372]}"
ngVC0V98hVsNfWsNfV073ksAwGJ,12217909,Harumarası,Ionia,"{""type"": ""Point"", ""coordinates"": [26.50311769322142, 38.264264190123704]}"
ngXE1P18jXkPhYuXhY296muUyIL,12217911,Kaletepe,Ionia,"{""type"": ""Point"", ""coordinates"": [26.479900400939428, 38.2970379131024]}"
ngYF1Q28kZlQiZvGiZx02nxjzYC,12217912,Hırsızçeşme,Ionia,"{""type"": ""Point"", ""coordinates"": [26.683333000000005, 38.298889]}"
ngZG1p38lAQR7AwZjAS1jowOaKN,12217913,Malkaca GB,Ionia,"{""type"": ""Point"", ""coordinates"": [26.692499999999995, 38.300556]}"
ngAH1q48mAHS8BxMkCJ2kpxvbLO,12217914,Karabayır,Ionia,"{""type"": ""Point"", ""coordinates"": [26.399527710022216, 38.33448645126723]}"
ngBI1N58nBITmCyzlB63nqywcMP,12217915,Eşekovası 2,Ionia,"{""type"": ""Point"", ""coordinates"": [26.466944857644656, 38.33738945226275]}"
ngCJ1K68oCTU6DzCmDL48rzHdNQ,12217916,İçmetepe,Ionia,"{""type"": ""Point"", ""coordinates"": [26.671491649553133, 38.30794750324102]}"
ngDK1Z78pFKVoEaZnEM57saEeDx,12217917,Yağcılar Motopomp,Ionia,"{""type"": ""Point"", ""coordinates"": [26.682483329526143, 38.25686027887219]}"
ngEL1A88qGVWqFbIoFd6ptbJfGS,12217918,Hacıgebeş,Ionia,"{""type"": ""Point"", ""coordinates"": [26.633051424916935, 38.300794748445334]}"
ngFM1B98rGsXqGcvpHY70ucwgGz,12217919,Sivricetepe,Ionia,"{""type"": ""Point"", ""coordinates"": [26.845556, 38.354722]}"
ngGN2C08sHdYqHdeqHZ82vdfhGa,12217920,Çalıtepe,Ionia,"{""type"": ""Point"", ""coordinates"": [26.8625, 38.368056]}"
ngHO2H18tHuZsIeLrIg9tweUiIV,12217921,Osmanbey Ç.,Ionia,"{""type"": ""Point"", ""coordinates"": [26.701277700067415, 38.2757361505785]}"
ngIP2I28uIfAsJfysKB05xfhjJc,12217922,Mandalan 2,Ionia,"{""type"": ""Point"", ""coordinates"": [26.731841844983727, 38.29560883172503]}"
ngJQ2J38vJAB8KgJtK41wygOkKX,12217923,Tavşantepe D.,Ionia,"{""type"": ""Point"", ""coordinates"": [26.755175173227062, 38.279912274563735]}"
ngKR2K48wKBCvLhCuLT25zhDlLe,12217924,Söğüt Cave,Ionia,"{""type"": ""Point"", ""coordinates"": [26.6325, 38.2475]}"
ngLS2H58xLCD7MiTvNU35aiMmLf,12217925,Köytepe,Ionia,"{""type"": ""Point"", ""coordinates"": [26.555481764108283, 38.27592272500428]}"
ngMT2E68yOTE7NjgwM747bjJnNA,12217926,Cinderesi Kale,Ionia,"{""type"": ""Point"", ""coordinates"": [26.63728626277979, 38.35281151558762]}"
ngNU2F78zPEF7OklxPW59ckAoOB,12217927,Gülbahçe Değirm.,Ionia,"{""type"": ""Point"", ""coordinates"": [26.6513547596236, 38.3375495061348]}"
ngOV2G88aQFGaPlGyOX6adlDpPC,12217928,Inkaya Cave,Ionia,"{""type"": ""Point"", ""coordinates"": [26.82742190713138, 38.3322375861566]}"
ngZG9x18lAwR2AwZjZ296owMaBN,12217991,Korakesion,Cilicia Aspera,"{""type"": ""Point"", ""coordinates"": [31.991032, 36.540014]}"
ngOV2G88aQFGyPlmyPH6zdlTpOC,12294128,Dubatepe,Ionia,"{""type"": ""Point"", ""coordinates"": [26.759565967524946, 38.38368891415773]}"
ngVC3Z58hWMNfWstfXO37ksWwVp,12294135,Çobanpınarı,Ionia,"{""type"": ""Point"", ""coordinates"": [26.754102562313214, 38.251484228292384]}"
ngXE3B78jXuPhYuJhXw5hmuYyXr,12294137,Akçahisar,Ionia,"{""type"": ""Point"", ""coordinates"": [26.733692809144426, 38.23805648583133]}"
ngFM4F58rGWX5GcvpGO3rucYgGz,12294145,Ovacık Peynirdağı,Ionia,"{""type"": ""Point"", ""coordinates"": [26.803341175698584, 38.30723592046005]}"
ngJQ4J98vLABwKgBtKC74ygCkJd,12294149,Cılga Cave,Ionia,"{""type"": ""Point"", ""coordinates"": [26.560951467664704, 38.14440213299367]}"
ngIP4I88uKPA2JfMsIB63xfNjJW,12336448,Taşharmanı,Ionia,"{""type"": ""Point"", ""coordinates"": [26.766519405257075, 38.363477879202655]}"
ngLS5X18xLSD4MiPvM294aigmNZ,12336451,Klazomenai - Karantina island,Ionia,"{""type"": ""Point"", ""coordinates"": [26.78528, 38.37389]}"
ngNU5V38zPUF4OkZxN417ckOoOh,12336453,Teos - Kocakırtepe,Ionia,"{""type"": ""Point"", ""coordinates"": [26.78571939468384, 38.181090716686704]}"
ngRY5D78dSIJcSoVbRK5dgoqsRl,12336457,Poyraz Temple,Ionia,"{""type"": ""Point"", ""coordinates"": [26.57326500130147, 38.373659516]}"
ngCJ9w48oDJUoDzKmD524rzbdDw,12336494,Sidon,Levant,"{""type"": ""Point"", ""coordinates"": [35.37324, 33.560328]}"
ngDK9x58pEUVoEaLnDW3nsayeER,12336495,Samothrake,Northern Aegean,"{""type"": ""Point"", ""coordinates"": [25.582000000000004, 40.453]}"
ngNU0F18zNUF4OkVxNm93ckSoNB,12336501,Thessaloniki,Northern Aegean,"{""type"": ""Point"", ""coordinates"": [22.952885, 40.628342]}"
ngZG1p38lAwRlAwpjAy18owMaKN,12336513,Kassandreia,Northern Greece,"{""type"": ""Point"", ""coordinates"": [23.327812, 40.193696]}"
ngPW2H98bQmH4QmXzRI79emkqPD,12336529,Nikomedia,Northern Anatolia,"{""type"": ""Point"", ""coordinates"": [29.93341556090309, 40.76694971433849]}"
ngQX3M08cRHIcRngaQp81fnVrSE,12336530,Naukratis,North Africa,"{""type"": ""Point"", ""coordinates"": [30.5919275, 30.900508000000002]}"
ngSZ3O28eSpKcTpmcUL03hpHtSG,12336532,Kyrene,North Africa,"{""type"": ""Point"", ""coordinates"": [21.856554688114, 32.820348544997]}"
ngWD3A68iWjO6XtAgWv46ltPxWq,12336536,Abdera,Northern Aegean,"{""type"": ""Point"", ""coordinates"": [24.9795992, 40.93950935]}"
ngZG3D98lBQR0AwpjZy7kowMaBN,12336539,Sicily,Sicily,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[15.6280517578125, 38.26406296833961], [15.578613281249998, 38.28993659801203], [15.540161132812502, 38.30718056188316], [15.49072265625, 38.29424797320529], [15.413818359374998, 38.24249456800328], [15.281982421875, 38.20365531807149], [15.2215576171875, 38.16911413556086], [15.1171875, 38.14319750166766], [14.985351562499996, 38.16479533621134], [14.924926757812496, 38.19502155795575], [14.869995117187498, 38.16911413556086], [14.7271728515625, 38.16047628099622], [14.6722412109375, 38.12591462924157], [14.5733642578125, 38.06971703320484], [14.425048828125, 38.03078569382294], [14.271240234375, 38.026458711461245], [14.17236328125, 38.026458711461245], [14.073486328125, 38.026458711461245], [13.9691162109375, 38.039438891821746], [13.8702392578125, 38.01780398006112], [13.7933349609375, 37.98317483351337], [13.623046875, 38.004819966413194], [13.5845947265625, 38.03078569382294], [13.546142578125002, 38.095659755295614], [13.502197265625, 38.112949789189614], [13.447265624999998, 38.112949789189614], [13.3978271484375, 38.12159327165922], [13.38134765625, 38.14319750166766], [13.38134765625, 38.18638677411551], [13.3099365234375, 38.182068998322094], [13.216552734375, 38.182068998322094], [13.101196289062498, 38.19502155795575], [13.073730468749998, 38.16911413556086], [13.073730468749998, 38.13023573104302], [13.073730468749998, 38.08701320402273], [13.018798828125, 38.052416771864834], [12.930908203125, 38.052416771864834], [12.881469726562502, 38.07836562996712], [12.821044921874998, 38.11727165830543], [12.7166748046875, 38.1777509666256], [12.722167968749998, 38.12591462924157], [12.6837158203125, 38.08268954483802], [12.601318359374998, 38.04809106745723], [12.491455078125, 37.98317483351337], [12.474975585937498, 37.87485339352928], [12.442016601562498, 37.844494798834575], [12.4639892578125, 37.76202988573211], [12.4859619140625, 37.67947293019486], [12.601318359374998, 37.666429212090605], [12.6727294921875, 37.56635122499224], [12.777099609375, 37.58376576718623], [12.947387695312498, 37.56199695314352], [13.018798828125, 37.51408316810112], [13.0902099609375, 37.51408316810112], [13.200073242187498, 37.4530574713902], [13.304443359375, 37.35269280367274], [13.458251953125, 37.309014074275915], [13.551635742187498, 37.274052809979054], [13.677978515624998, 37.18220222107978], [13.853759765625, 37.08585785263673], [13.991088867187502, 37.11214575475152], [14.095458984375, 37.1165261849112], [14.23828125, 37.068327517596586], [14.39208984375, 36.901587303978474], [14.47998046875, 36.78289206199065], [14.650268554687498, 36.74768773190056], [14.743652343749998, 36.72127388004501], [14.842529296875002, 36.72567681977065], [14.897460937499998, 36.6992553955527], [15.029296875, 36.6640126988417], [15.1226806640625, 36.67282488678656], [15.111694335937496, 36.712467243386264], [15.09521484375, 36.82247761166621], [15.133666992187498, 36.910372213522535], [15.2490234375, 36.97183825093165], [15.2984619140625, 37.01571219880126], [15.3094482421875, 37.05956083025126], [15.287475585937498, 37.10338413422305], [15.2490234375, 37.15156050223665], [15.194091796874998, 37.21283151445594], [15.205078125, 37.26968150969715], [15.1776123046875, 37.29590550406618], [15.133666992187498, 37.339591851359174], [15.111694335937496, 37.431250501793585], [15.111694335937496, 37.51844023887861], [15.199584960937498, 37.61423141542417], [15.199584960937498, 37.64468458716589], [15.2105712890625, 37.73162487017297], [15.227050781249998, 37.76637243960179], [15.303955078125, 37.87485339352928], [15.408325195312498, 37.97451499202459], [15.5181884765625, 38.12159327165922], [15.578613281249998, 38.20365531807149], [15.6280517578125, 38.26406296833961]]]}]}"
ngCJ4C28oDpU2DzGmEV0orzDdDw,12336542,Laertes,Cilicia Aspera,"{""type"": ""Point"", ""coordinates"": [32.165512, 36.51049]}"
ngJQ4J98vLAB2KgJtJ07wygCkJd,12336549,Kyme,Aiolis,"{""type"": ""Point"", ""coordinates"": [26.939218500000003, 38.760689]}"
ngLS5X18xLSD4MiPvM295aigmLZ,12336551,Kaisaria Maritima,Levant,"{""type"": ""Point"", ""coordinates"": [34.8964316, 32.5018359]}"
ngPW5B58bQmHbQmnzPY38emkqQD,12336555,Herakleia on the Latmos,Karia,"{""type"": ""Point"", ""coordinates"": [27.525011, 37.501842]}"
ngAH6I68mBRS0BxMkAJ49pxzbBu,12345166,Korykos - Kırandağ,Ionia,"{""type"": ""Point"", ""coordinates"": [26.569061279296875, 38.17991001446116]}"
ngIP4I88uKPA2JfEsJh6vxfNjKW,12345948,Levant,Levant,
ngCJ9w48oDJUoDzQmCV29rzLdDw,12369994,Nuraghe Antigori,Sardinia,"{""type"": ""Point"", ""coordinates"": [9.0048715, 39.0954723]}"
ngDK9x58pEUVpEaVnDc3qsaAeDR,12369995,Nuraghe Santu Antine,Sardinia,"{""type"": ""Point"", ""coordinates"": [8.769874, 40.486543]}"
ngEL9c68qELW1FbuoEd47tbBfFS,12369996,Nora,Sardinia,"{""type"": ""Point"", ""coordinates"": [9.01528185, 38.9848181]}"
ngFM9d78rFWX2GcNpFO5qucCgHT,12369997,Nuraghe Su Nuraxi,Sardinia,"{""type"": ""Point"", ""coordinates"": [9.2300373, 39.8620561]}"
ngGN9a88sINY2HdGqGP6rvdxhGa,12369998,Nuraghe Arrubiu,Sardinia,"{""type"": ""Point"", ""coordinates"": [9.2975, 39.662222]}"
ngHO9b98tJYZ1IexrJA70weyiIb,12369999,Su Fraigu,Sardinia,"{""type"": ""Point"", ""coordinates"": [8.9008531, 39.4236466]}"
